,T,P,v_1_g,v_2_g,l_1_g,l_2_g,V_g,L_g,v_1_p,v_2_p,l_1_p,l_2_p,V_p,L_p
513,310,562162.1621621621,0.8104251,0.1895749,0.12106595,0.878934,0.5496903,0.4503097,0.8114792,0.21652119,0.11852704,0.91950715,0.5725717,0.43674332
514,310,563063.063063063,0.8107226,0.18927738,0.12129802,0.878702,0.5493015,0.4506985,0.8117644,0.21623257,0.11876276,0.91934997,0.57222056,0.43709314
515,310,563963.963963964,0.8110192,0.18898082,0.12153008,0.87846994,0.54891354,0.45108643,0.81204844,0.21594456,0.11899837,0.9191916,0.57186997,0.43744215
516,310,564864.8648648649,0.8113148,0.1886852,0.121762104,0.8782379,0.54852647,0.45147353,0.8123318,0.21565685,0.11923395,0.9190321,0.5715201,0.43779072
517,310,565765.7657657657,0.8116095,0.18839052,0.12199411,0.8780059,0.54814017,0.45185983,0.8126142,0.2153697,0.11946925,0.9188713,0.5711708,0.4381387
518,310,566666.6666666666,0.81190324,0.18809676,0.12222609,0.87777394,0.5477547,0.45224527,0.81289583,0.21508318,0.11970439,0.91870946,0.5708221,0.43848583
519,310,567567.5675675676,0.8121961,0.18780394,0.12245804,0.87754196,0.5473701,0.45262992,0.81317645,0.21479699,0.11993953,0.9185463,0.57047385,0.43883255
520,310,568468.4684684684,0.81248796,0.18751206,0.12268998,0.87731004,0.5469863,0.45301372,0.81345624,0.2145114,0.12017435,0.9183822,0.57012624,0.43917838
521,310,569369.3693693693,0.81277895,0.18722107,0.12292189,0.8770781,0.54660326,0.45339674,0.81373537,0.21422607,0.12040931,0.9182168,0.56977916,0.43952388
522,310,570270.2702702703,0.813069,0.18693101,0.12315378,0.8768462,0.5462211,0.45377892,0.81401366,0.21394132,0.12064397,0.91805035,0.56943274,0.43986866
523,310,571171.1711711711,0.8133581,0.18664186,0.123385645,0.87661433,0.54583967,0.45416033,0.814291,0.21365687,0.12087845,0.917883,0.56908673,0.4402129
524,310,572072.0720720721,0.8136464,0.18635362,0.12361749,0.8763825,0.54545903,0.45454094,0.81456745,0.21337306,0.12111291,0.91771424,0.5687412,0.4405567
525,310,572972.972972973,0.81393373,0.18606627,0.12384931,0.87615067,0.54507923,0.45492077,0.814843,0.21308975,0.12134725,0.9175443,0.56839645,0.44089943
526,310,573873.8738738738,0.8142202,0.18577984,0.12408111,0.87591887,0.5447002,0.4552998,0.8151179,0.21280682,0.12158124,0.9173736,0.56805205,0.44124192
527,310,574774.7747747747,0.8145057,0.18549429,0.124312885,0.8756871,0.54432195,0.45567805,0.8153918,0.21252432,0.12181533,0.9172016,0.5677082,0.44158375
528,310,575675.6756756757,0.81479037,0.18520963,0.124544635,0.8754554,0.5439445,0.45605552,0.8156649,0.21224234,0.12204923,0.9170286,0.56736493,0.44192496
529,310,576576.5765765766,0.81507415,0.18492585,0.12477637,0.87522364,0.5435678,0.45643222,0.8159372,0.21196082,0.12228308,0.91685444,0.5670221,0.44226563
530,310,577477.4774774774,0.815357,0.18464297,0.12500808,0.87499195,0.54319185,0.45680815,0.81620884,0.21167958,0.12251684,0.91667897,0.5666799,0.44260582
531,310,578378.3783783783,0.815639,0.18436095,0.12523976,0.87476027,0.54281664,0.45718333,0.8164794,0.21139896,0.12275028,0.91650295,0.56633824,0.44294524
532,310,579279.2792792793,0.8159202,0.18407981,0.12547141,0.8745286,0.54244226,0.45755777,0.8167493,0.21111873,0.12298374,0.91632557,0.565997,0.44328424
533,310,580180.1801801801,0.81620044,0.18379955,0.12570305,0.87429696,0.5420686,0.45793143,0.81701815,0.21083902,0.12321704,0.9161473,0.5656563,0.44362265
534,310,581081.0810810811,0.81647986,0.18352014,0.12593468,0.87406534,0.54169565,0.45830435,0.8172866,0.21055949,0.12345034,0.91596794,0.56531584,0.4439608
535,310,581981.981981982,0.8167584,0.18324159,0.12616627,0.8738337,0.5413235,0.45867652,0.817554,0.21028057,0.12368335,0.91578764,0.5649761,0.44429797
536,310,582882.8828828828,0.8170361,0.18296391,0.12639783,0.87360215,0.540952,0.45904797,0.81782055,0.21000227,0.123916134,0.91560644,0.564637,0.44463468
537,310,583783.7837837838,0.8173129,0.18268707,0.12662938,0.87337065,0.54058135,0.45941868,0.8180864,0.20972419,0.1241489,0.91542417,0.5642982,0.44497108
538,310,584684.6846846847,0.8175889,0.18241109,0.1268609,0.8731391,0.5402113,0.45978868,0.81835145,0.20944652,0.12438162,0.9152409,0.5639597,0.44530684
539,310,585585.5855855856,0.81786406,0.18213595,0.1270924,0.8729076,0.53984207,0.46015793,0.8186157,0.20916928,0.12461426,0.91505647,0.5636219,0.44564214
540,310,586486.4864864864,0.81813836,0.18186165,0.12732388,0.87267613,0.53947353,0.46052647,0.81887925,0.20889246,0.124846965,0.9148709,0.56328464,0.44597661
541,310,587387.3873873875,0.8184118,0.1815882,0.12755534,0.8724446,0.5391057,0.4608943,0.8191419,0.20861606,0.12507926,0.9146848,0.5629477,0.44631094
542,310,588288.2882882883,0.8186844,0.18131557,0.12778677,0.87221324,0.5387386,0.46126142,0.81940377,0.20834014,0.12531143,0.9144976,0.56261116,0.4466446
543,310,589189.1891891891,0.8189562,0.18104379,0.12801819,0.8719818,0.53837216,0.4616278,0.81966496,0.20806466,0.12554371,0.91430926,0.56227535,0.4469777
544,310,590090.0900900901,0.81922716,0.18077281,0.12824957,0.8717504,0.5380065,0.46199352,0.8199251,0.20778956,0.12577577,0.91412026,0.56193984,0.4473104
545,310,590990.990990991,0.81949735,0.18050267,0.12848094,0.8715191,0.53764147,0.46235853,0.8201847,0.20751488,0.12600759,0.9139303,0.5616048,0.4476426
546,310,591891.8918918918,0.81976664,0.18023334,0.12871228,0.8712877,0.53727716,0.46272287,0.8204435,0.20724055,0.12623945,0.91373926,0.5612701,0.44797418
547,310,592792.7927927928,0.82003516,0.17996484,0.12894359,0.8710564,0.5369135,0.4630865,0.82070166,0.20696664,0.12647119,0.91354734,0.56093585,0.44830543
548,310,593693.6936936937,0.82030284,0.17969714,0.12917489,0.8708251,0.5365506,0.46344942,0.82095885,0.20669316,0.1267029,0.9133544,0.56060225,0.44863608
549,310,594594.5945945946,0.82056975,0.17943025,0.12940617,0.87059385,0.5361883,0.4638117,0.8212154,0.20641997,0.12693444,0.9131606,0.5602687,0.4489664
550,310,595495.4954954955,0.8208358,0.17916416,0.12963742,0.8703626,0.53582674,0.4641733,0.8214713,0.20614731,0.127166,0.91296583,0.5599359,0.44929615
551,310,596396.3963963964,0.8211011,0.17889887,0.12986864,0.8701314,0.5354658,0.4645342,0.8217262,0.20587498,0.12739721,0.9127704,0.5596036,0.44962537
552,310,597297.2972972973,0.8213656,0.17863438,0.13009985,0.86990017,0.5351055,0.46489444,0.8219805,0.20560317,0.12762848,0.9125739,0.5592715,0.4499541
553,310,598198.1981981981,0.82162935,0.17837068,0.13033102,0.86966896,0.534746,0.46525404,0.8222339,0.20533168,0.12785962,0.9123765,0.55893993,0.45028242
554,310,599099.099099099,0.8218922,0.17810777,0.13056219,0.8694378,0.53438705,0.46561295,0.82248664,0.20506051,0.12809071,0.9121783,0.55860853,0.45061037
555,310,600000.0,0.82215434,0.17784566,0.13079333,0.86920667,0.53402877,0.46597123,0.82273865,0.20478979,0.12832154,0.9119793,0.5582777,0.4509378
556,310,600900.9009009008,0.8224157,0.1775843,0.13102444,0.8689756,0.53367114,0.46632886,0.82298994,0.20451945,0.12855253,0.9117793,0.5579474,0.45126474
557,310,601801.8018018018,0.82267624,0.17732376,0.13125554,0.8687445,0.53331417,0.46668583,0.82324046,0.20424959,0.12878318,0.91157866,0.55761755,0.45159122
558,310,602702.7027027027,0.82293606,0.17706397,0.1314866,0.8685134,0.53295785,0.46704215,0.8234902,0.20397994,0.12901397,0.9113768,0.55728793,0.45191723
559,310,603603.6036036036,0.82319504,0.17680496,0.13171764,0.8682824,0.53260213,0.46739784,0.82373947,0.20371073,0.12924443,0.91117454,0.55695856,0.45224306
560,310,604504.5045045045,0.8234533,0.17654671,0.13194866,0.86805135,0.5322471,0.4677529,0.8239877,0.20344204,0.12947503,0.91097105,0.55662984,0.45256796
561,310,605405.4054054054,0.82371074,0.17628923,0.13217966,0.8678203,0.53189266,0.4681073,0.82423526,0.20317344,0.12970534,0.910767,0.55630136,0.45289296
562,310,606306.3063063063,0.82396746,0.17603251,0.13241065,0.86758935,0.5315389,0.4684611,0.8244824,0.20290539,0.12993574,0.91056174,0.5559734,0.4532173
563,310,607207.2072072071,0.82422346,0.17577656,0.1326416,0.8673584,0.53118575,0.46881428,0.8247285,0.20263775,0.13016593,0.9103561,0.5556457,0.45354116
564,310,608108.1081081082,0.8244786,0.17552136,0.13287254,0.8671275,0.5308332,0.46916682,0.82497394,0.20237043,0.13039604,0.91014946,0.5553185,0.45386463
565,310,609009.009009009,0.8247331,0.1752669,0.13310345,0.86689657,0.5304812,0.46951875,0.8252188,0.20210338,0.13062619,0.9099421,0.5549915,0.45418787
566,310,609909.9099099098,0.8249868,0.1750132,0.13333432,0.86666566,0.5301299,0.46987006,0.8254629,0.20183672,0.13085622,0.9097339,0.55466485,0.45451057
567,310,610810.8108108108,0.8252398,0.17476025,0.13356519,0.8664348,0.5297792,0.47022077,0.82570624,0.20157048,0.13108605,0.9095248,0.5543386,0.45483282
568,310,611711.7117117117,0.82549196,0.17450804,0.13379604,0.86620396,0.52942914,0.4705709,0.82594895,0.20130453,0.13131589,0.90931505,0.55401266,0.45515478
569,310,612612.6126126125,0.82574344,0.17425655,0.13402686,0.8659732,0.5290796,0.47092038,0.82619095,0.20103908,0.13154563,0.90910447,0.55368704,0.4554763
570,310,613513.5135135135,0.8259942,0.1740058,0.13425764,0.8657424,0.5287307,0.47126928,0.826432,0.20077398,0.13177529,0.908893,0.553362,0.45579717
571,310,614414.4144144144,0.8262442,0.17375581,0.13448842,0.8655116,0.5283824,0.47161758,0.82667255,0.20050916,0.13200492,0.90868086,0.5530373,0.4561179
572,310,615315.3153153153,0.8264935,0.17350653,0.13471916,0.8652808,0.5280347,0.4719653,0.8269124,0.2002446,0.13223435,0.90846795,0.55271286,0.4564382
573,310,616216.2162162162,0.82674205,0.17325796,0.1349499,0.86505014,0.52768755,0.47231245,0.8271516,0.19998051,0.13246371,0.90825444,0.5523888,0.4567581
574,310,617117.1171171172,0.8269899,0.17301014,0.13518059,0.8648194,0.527341,0.472659,0.82739013,0.19971663,0.13269302,0.90804005,0.5520649,0.4570777
575,310,618018.018018018,0.82723695,0.17276302,0.13541128,0.86458874,0.52699506,0.47300494,0.8276279,0.1994533,0.13292229,0.907825,0.55174136,0.4573968
576,310,618918.9189189188,0.82748336,0.17251663,0.13564193,0.86435807,0.52664965,0.47335035,0.827865,0.19919032,0.1331515,0.90760887,0.5514184,0.4577156
577,310,619819.8198198199,0.82772905,0.17227094,0.13587257,0.8641274,0.52630484,0.47369516,0.8281016,0.1989275,0.13338059,0.9073924,0.5510955,0.45803398
578,310,620720.7207207207,0.827974,0.17202596,0.13610318,0.8638968,0.5259606,0.47403938,0.8283372,0.19866526,0.13360956,0.90717506,0.55077314,0.45835203
579,310,621621.6216216215,0.8282183,0.1717817,0.13633378,0.86366624,0.52561694,0.47438306,0.8285723,0.19840308,0.13383856,0.906957,0.5504509,0.45866975
580,310,622522.5225225225,0.8284619,0.17153814,0.13656434,0.8634356,0.5252738,0.47472617,0.82880676,0.19814134,0.13406771,0.90673786,0.5501293,0.45898694
581,310,623423.4234234234,0.8287047,0.17129527,0.1367949,0.86320513,0.52493125,0.47506872,0.8290404,0.19787991,0.13429622,0.90651864,0.54980755,0.4593041
582,310,624324.3243243243,0.8289469,0.17105311,0.13702542,0.8629746,0.5245893,0.47541073,0.82927346,0.1976189,0.13452514,0.9062981,0.5494865,0.45962057
583,310,625225.2252252252,0.82918835,0.17081164,0.1372559,0.8627441,0.5242478,0.47575217,0.8295059,0.19735816,0.1347538,0.9060773,0.5491654,0.45993695
584,310,626126.1261261262,0.82942915,0.17057087,0.1374864,0.8625136,0.52390695,0.47609305,0.82973766,0.19709776,0.13498226,0.90585583,0.54884493,0.46025264
585,310,627027.027027027,0.82966924,0.17033078,0.13771684,0.8622832,0.5235666,0.4764334,0.82996875,0.19683766,0.1352108,0.9056335,0.54852474,0.46056843
586,310,627927.9279279279,0.8299086,0.17009138,0.13794728,0.86205274,0.5232268,0.4767732,0.83019924,0.19657795,0.13543943,0.9054103,0.54820466,0.4608837
587,310,628828.8288288288,0.8301473,0.16985264,0.1381777,0.8618223,0.5228875,0.47711247,0.83042896,0.19631845,0.13566783,0.9051866,0.54788476,0.46119866
588,310,629729.7297297297,0.8303854,0.16961461,0.13840808,0.86159194,0.5225488,0.47745118,0.8306581,0.19605938,0.13589627,0.90496206,0.5475656,0.46151313
589,310,630630.6306306307,0.83062273,0.16937725,0.13863844,0.86136156,0.5222106,0.47778937,0.8308864,0.19580074,0.13612427,0.90473723,0.54724646,0.4618273
590,310,631531.5315315315,0.8308594,0.16914056,0.13886878,0.86113125,0.521873,0.47812703,0.83111435,0.19554213,0.13635257,0.90451145,0.5469276,0.4621413
591,310,632432.4324324324,0.83109546,0.16890454,0.13909909,0.8609009,0.5215358,0.47846416,0.83134156,0.19528398,0.13658072,0.90428513,0.54660904,0.46245474
592,310,633333.3333333333,0.83133084,0.1686692,0.13932939,0.8606706,0.5211992,0.47880077,0.831568,0.1950262,0.13680886,0.90405804,0.54629076,0.46276814
593,310,634234.2342342342,0.8315655,0.1684345,0.13955967,0.8604403,0.5208632,0.47913685,0.83179414,0.19476861,0.13703692,0.90383023,0.54597294,0.46308103
594,310,635135.1351351351,0.8317995,0.1682005,0.13978991,0.86021006,0.5205276,0.47947243,0.8320193,0.19451141,0.13726489,0.9036018,0.5456551,0.46339378
595,310,636036.036036036,0.83203286,0.16796713,0.14002015,0.85997987,0.52019256,0.47980747,0.8322439,0.1942543,0.13749292,0.9033727,0.5453373,0.46370623
596,310,636936.9369369369,0.83226556,0.16773443,0.14025036,0.8597497,0.519858,0.480142,0.83246785,0.1939978,0.13772066,0.90314317,0.54502016,0.46401817
597,310,637837.8378378379,0.83249766,0.16750237,0.14048053,0.8595195,0.519524,0.48047602,0.8326913,0.19374153,0.13794842,0.90291286,0.5447033,0.46432984
598,310,638738.7387387387,0.83272904,0.16727097,0.1407107,0.8592893,0.51919043,0.48080954,0.832914,0.19348553,0.13817617,0.90268195,0.5443866,0.46464124
599,310,639639.6396396396,0.8329598,0.16704023,0.14094083,0.85905915,0.5188574,0.48114258,0.8331362,0.19322972,0.13840383,0.90245044,0.54407024,0.46495247
600,310,640540.5405405405,0.8331899,0.16681013,0.14117095,0.8588291,0.5185249,0.48147509,0.8333576,0.1929744,0.13863151,0.90221816,0.5437541,0.46526337
601,310,641441.4414414414,0.8334193,0.16658066,0.14140104,0.85859895,0.5181929,0.4818071,0.8335785,0.19271919,0.13885903,0.9019855,0.5434381,0.4655739
602,310,642342.3423423424,0.83364815,0.16635184,0.1416311,0.8583689,0.51786137,0.48213863,0.8337987,0.19246449,0.13908663,0.9017519,0.54312253,0.46588403
603,310,643243.2432432432,0.8338763,0.16612366,0.14186116,0.85813886,0.5175303,0.48246968,0.83401835,0.1922098,0.13931412,0.90151787,0.5428069,0.4661941
604,310,644144.1441441441,0.8341039,0.16589612,0.14209117,0.85790884,0.5171998,0.48280022,0.83423746,0.19195557,0.13954163,0.9012832,0.5424917,0.46650386
605,310,645045.045045045,0.8343308,0.1656692,0.14232117,0.85767883,0.5168697,0.48313028,0.8344558,0.1917016,0.13976881,0.90104806,0.5421768,0.4668132
606,310,645945.9459459459,0.83455706,0.16544293,0.14255115,0.8574489,0.51654017,0.48345983,0.8346735,0.19144808,0.13999614,0.9008121,0.5418621,0.4671223
607,310,646846.8468468469,0.8347827,0.16521727,0.14278111,0.8572189,0.51621103,0.48378894,0.8348908,0.19119447,0.14022338,0.90057576,0.5415474,0.46743137
608,310,647747.7477477477,0.8350078,0.16499224,0.14301105,0.85698897,0.51588243,0.48411757,0.8351073,0.19094144,0.14045072,0.9003385,0.5412332,0.4677399
609,310,648648.6486486486,0.8352322,0.16476783,0.14324096,0.8567591,0.5155543,0.4844457,0.83532333,0.19068858,0.14067775,0.9001011,0.5409192,0.46804836
610,310,649549.5495495496,0.83545595,0.16454405,0.14347084,0.8565292,0.5152266,0.48477337,0.8355387,0.19043618,0.14090493,0.89986277,0.54060555,0.46835628
611,310,650450.4504504504,0.8356791,0.16432087,0.1437007,0.8562993,0.51489943,0.48510057,0.8357535,0.1901839,0.14113194,0.89962405,0.5402919,0.46866405
612,310,651351.3513513514,0.8359017,0.16409832,0.14393055,0.85606945,0.5145727,0.48542732,0.8359677,0.18993181,0.14135902,0.8993846,0.5399784,0.46897173
613,310,652252.2522522522,0.83612365,0.16387637,0.14416037,0.8558396,0.5142464,0.48575357,0.8361813,0.18968014,0.14158595,0.8991448,0.5396652,0.46927905
614,310,653153.1531531531,0.83634496,0.16365503,0.14439017,0.85560983,0.5139206,0.4860794,0.8363942,0.18942873,0.14181274,0.8989045,0.53935224,0.46958613
615,310,654054.0540540541,0.8365657,0.16343431,0.14461994,0.85538006,0.5135953,0.48640475,0.8366066,0.18917766,0.14203958,0.8986634,0.5390397,0.4698929
616,310,654954.9549549549,0.8367858,0.16321418,0.14484969,0.8551503,0.5132704,0.48672962,0.8368184,0.18892676,0.14226645,0.8984219,0.53872716,0.47019944
617,310,655855.8558558559,0.8370053,0.16299465,0.14507942,0.85492057,0.51294595,0.48705408,0.8370297,0.18867612,0.1424933,0.89817953,0.5384147,0.47050586
618,310,656756.7567567567,0.83722425,0.16277574,0.14530914,0.85469085,0.51262194,0.48737806,0.8372403,0.18842575,0.14272003,0.89793676,0.53810257,0.47081184
619,310,657657.6576576576,0.8374426,0.16255741,0.1455388,0.8544612,0.5122984,0.48770162,0.8374502,0.18817571,0.14294662,0.8976937,0.53779066,0.47111776
620,310,658558.5585585586,0.8376603,0.16233969,0.14576848,0.85423154,0.5119753,0.4880247,0.8376598,0.18792579,0.14317334,0.89744973,0.5374788,0.47142342
621,310,659459.4594594594,0.83787745,0.16212255,0.14599812,0.8540019,0.51165265,0.48834738,0.83786863,0.18767628,0.14340004,0.89720535,0.5371673,0.47172868
622,310,660360.3603603604,0.838094,0.16190599,0.14622773,0.8537723,0.5113304,0.48866957,0.83807695,0.18742684,0.14362659,0.89696044,0.5368559,0.472034
623,310,661261.2612612612,0.83830994,0.16169003,0.14645733,0.8535427,0.5110086,0.48899138,0.8382846,0.18717785,0.14385308,0.89671504,0.53654486,0.4723387
624,310,662162.1621621621,0.83852535,0.16147466,0.1466869,0.8533131,0.5106873,0.4893127,0.8384919,0.1869291,0.14407952,0.8964692,0.5362338,0.47264352
625,310,663063.0630630631,0.83874017,0.16125986,0.14691645,0.85308355,0.5103664,0.48963362,0.8386985,0.18668044,0.14430606,0.8962226,0.535923,0.47294798
626,310,663963.9639639639,0.8389543,0.16104564,0.14714597,0.852854,0.5100459,0.4899541,0.8389045,0.18643218,0.14453255,0.89597535,0.53561246,0.47325224
627,310,664864.8648648649,0.839168,0.160832,0.14737548,0.85262454,0.50972587,0.49027416,0.83911,0.18618429,0.1447588,0.89572805,0.5353019,0.47355628
628,310,665765.7657657658,0.83938104,0.16061895,0.14760496,0.85239506,0.5094062,0.4905938,0.83931494,0.18593638,0.14498512,0.8954799,0.5349916,0.47386023
629,310,666666.6666666666,0.8395935,0.16040646,0.14783442,0.8521656,0.509087,0.490913,0.8395193,0.1856889,0.14521135,0.8952314,0.5346818,0.47416368
630,310,667567.5675675676,0.8398055,0.16019455,0.14806385,0.85193616,0.5087682,0.49123177,0.8397229,0.18544161,0.14543757,0.8949825,0.53437185,0.47446707
631,310,668468.4684684684,0.8400168,0.15998319,0.14829326,0.85170674,0.50844985,0.49155015,0.8399263,0.18519455,0.14566395,0.8947328,0.534062,0.47477037
632,310,669369.3693693693,0.8402276,0.15977241,0.14852266,0.8514773,0.5081319,0.4918681,0.8401289,0.18494776,0.14588994,0.89448285,0.53375244,0.4750734
633,310,670270.2702702703,0.8404378,0.15956219,0.14875202,0.85124797,0.50781435,0.49218562,0.84033096,0.1847012,0.1461162,0.8942321,0.53344303,0.47537613
634,310,671171.1711711711,0.84064746,0.15935254,0.14898136,0.8510186,0.50749725,0.49250278,0.84053254,0.18445489,0.14634234,0.89398104,0.5331335,0.47567886
635,310,672072.0720720721,0.84085655,0.15914343,0.14921069,0.8507893,0.5071805,0.4928195,0.8407335,0.18420875,0.14656842,0.8937295,0.5328245,0.4759813
636,310,672972.9729729729,0.8410651,0.15893489,0.14943999,0.85056,0.5068642,0.4931358,0.840934,0.183963,0.14679442,0.89347744,0.53251565,0.47628343
637,310,673873.8738738738,0.84127307,0.15872692,0.14966927,0.8503307,0.5065483,0.4934517,0.84114265,0.18372001,0.14703622,0.89322793,0.53219837,0.47659463
638,310,674774.7747747748,0.8414805,0.15851948,0.14989853,0.8501015,0.5062328,0.49376723,0.8413713,0.18348345,0.14731461,0.89298487,0.53186166,0.47692683
639,310,675675.6756756756,0.8416874,0.1583126,0.15012775,0.84987223,0.50591767,0.49408233,0.8415998,0.18324707,0.1475929,0.8927417,0.5315251,0.4772588
640,310,676576.5765765766,0.84189373,0.15810627,0.15035696,0.84964305,0.50560296,0.49439704,0.84182715,0.18301103,0.14787099,0.89249796,0.5311886,0.4775905
641,310,677477.4774774774,0.84209955,0.15790048,0.15058616,0.8494139,0.50528866,0.49471137,0.84205437,0.18277511,0.14814937,0.8922534,0.5308523,0.4779222
642,310,678378.3783783783,0.84230477,0.15769523,0.15081532,0.8491847,0.5049747,0.4950253,0.8422809,0.18253967,0.14842722,0.8920089,0.5305166,0.4782534
643,310,679279.2792792793,0.84250945,0.15749054,0.15104446,0.8489555,0.50466114,0.49533883,0.84250706,0.18230407,0.14870554,0.89176357,0.53018034,0.4785848
644,310,680180.1801801801,0.84271365,0.15728638,0.15127358,0.8487264,0.50434804,0.495652,0.8427325,0.18206897,0.14898373,0.8915174,0.52984476,0.47891566
645,310,681081.0810810811,0.84291726,0.15708274,0.15150268,0.84849733,0.50403523,0.49596474,0.84295744,0.18183398,0.14926165,0.8912716,0.52950907,0.4792467
646,310,681981.981981982,0.84312034,0.15687965,0.15173176,0.8482683,0.50372285,0.49627712,0.84318197,0.18159917,0.14953965,0.891025,0.5291733,0.47957745
647,310,682882.8828828828,0.8433229,0.1566771,0.1519608,0.8480392,0.5034109,0.49658912,0.8434058,0.18136474,0.14981756,0.8907778,0.528838,0.47990796
648,310,683783.7837837838,0.84352493,0.15647507,0.15218984,0.84781015,0.50309926,0.49690074,0.8436291,0.18113041,0.15009573,0.89053005,0.52850264,0.48023838
649,310,684684.6846846846,0.8437264,0.15627357,0.15241884,0.84758115,0.502788,0.497212,0.84385204,0.18089625,0.15037349,0.89028215,0.52816737,0.48056862
650,310,685585.5855855856,0.8439274,0.1560726,0.15264782,0.84735215,0.5024771,0.49752286,0.8440743,0.18066248,0.15065143,0.8900336,0.5278326,0.48089853
651,310,686486.4864864865,0.84412783,0.15587217,0.1528768,0.8471232,0.5021666,0.49783337,0.8442961,0.18042877,0.15092927,0.8897847,0.52749765,0.48122856
652,310,687387.3873873873,0.84432775,0.15567224,0.15310574,0.84689426,0.5018565,0.4981435,0.8445173,0.18019527,0.15120733,0.88953507,0.5271627,0.4815583
653,310,688288.2882882883,0.8445272,0.15547284,0.15333466,0.8466653,0.50154674,0.49845326,0.8447378,0.17996216,0.15148485,0.8892855,0.5268283,0.48188788
654,310,689189.1891891891,0.844726,0.15527396,0.15356356,0.84643644,0.50123733,0.49876267,0.84495807,0.17972901,0.15176275,0.88903517,0.52649367,0.48221737
655,310,690090.0900900901,0.8449244,0.1550756,0.15379243,0.84620756,0.5009283,0.4990717,0.84517765,0.17949641,0.15204027,0.8887847,0.5261593,0.48254648
656,310,690990.990990991,0.8451223,0.15487775,0.15402128,0.84597874,0.50061965,0.49938035,0.84539706,0.17926353,0.15231821,0.8885334,0.5258248,0.48287576
657,310,691891.8918918918,0.84531957,0.1546804,0.1542501,0.8457499,0.5003113,0.49968866,0.8456156,0.17903128,0.15259576,0.8882819,0.5254905,0.48320475
658,310,692792.7927927928,0.84551644,0.15448359,0.15447891,0.8455211,0.5000034,0.49999663,0.8458338,0.17879911,0.15287337,0.88803,0.52515656,0.48353356
659,310,693693.6936936937,0.8457127,0.15428726,0.15470769,0.8452923,0.49969578,0.5003042,0.8460512,0.17856711,0.15315107,0.88777757,0.52482235,0.48386228
660,310,694594.5945945946,0.8459085,0.15409145,0.15493645,0.84506357,0.49938855,0.5006115,0.84626853,0.17833519,0.15342876,0.88752455,0.52448833,0.4841909
661,310,695495.4954954955,0.84610385,0.15389614,0.15516518,0.8448348,0.49908164,0.5009183,0.846485,0.17810369,0.1537062,0.88727134,0.52415484,0.48451918
662,310,696396.3963963963,0.84629864,0.15370134,0.1553939,0.8446061,0.49877512,0.5012249,0.8467011,0.1778723,0.15398377,0.88701767,0.52382123,0.4848475
663,310,697297.2972972973,0.84649295,0.15350704,0.15562259,0.8443774,0.49846894,0.50153106,0.8469167,0.17764114,0.15426138,0.88676345,0.52348745,0.48517576
664,310,698198.1981981982,0.8466868,0.15331323,0.15585126,0.84414876,0.49816307,0.5018369,0.8471318,0.17741007,0.15453874,0.8865092,0.52315384,0.48550376
665,310,699099.099099099,0.8468801,0.15311992,0.1560799,0.8439201,0.49785757,0.5021424,0.84734625,0.17717938,0.15481625,0.8862542,0.5228205,0.4858316
666,310,700000.0,0.8470729,0.15292712,0.15630853,0.84369147,0.49755242,0.5024476,0.8475604,0.1769487,0.15509382,0.88599885,0.52248716,0.48615953
667,310,700900.9009009008,0.8472652,0.1527348,0.15653713,0.8434629,0.49724758,0.5027524,0.847774,0.17671835,0.15537138,0.885743,0.522154,0.48648712
668,310,701801.8018018018,0.84745705,0.15254298,0.15676571,0.8432343,0.49694312,0.5030569,0.84798706,0.17648813,0.15564857,0.8854871,0.5218208,0.48681465
669,310,702702.7027027027,0.8476484,0.15235163,0.15699427,0.8430057,0.49663895,0.50336105,0.84819967,0.17625803,0.1559261,0.8852303,0.5214876,0.48714224
670,310,703603.6036036036,0.84783924,0.15216078,0.1572228,0.8427772,0.49633515,0.50366485,0.8484116,0.17602822,0.15620357,0.8849733,0.52115446,0.48746952
671,310,704504.5045045045,0.84802955,0.15197042,0.15745132,0.84254867,0.49603167,0.50396836,0.84862334,0.17579854,0.15648083,0.8847162,0.52082175,0.48779666
672,310,705405.4054054053,0.84821945,0.15178055,0.15767981,0.8423202,0.49572852,0.5042715,0.8488344,0.17556906,0.15675813,0.8844583,0.5204889,0.48812374
673,310,706306.3063063063,0.8484089,0.15159114,0.15790828,0.84209174,0.49542567,0.5045743,0.84904504,0.1753397,0.15703559,0.8842001,0.52015597,0.48845083
674,310,707207.2072072072,0.84859776,0.15140222,0.15813673,0.8418633,0.49512318,0.5048768,0.8492551,0.17511055,0.15731275,0.88394177,0.5198232,0.48877773
675,310,708108.108108108,0.84878623,0.15121378,0.15836515,0.84163487,0.494821,0.505179,0.84946465,0.1748817,0.15758994,0.88368285,0.51949066,0.4891044
676,310,709009.009009009,0.84897417,0.15102582,0.15859354,0.84140646,0.49451917,0.5054808,0.84967387,0.1746529,0.15786743,0.88342345,0.5191579,0.48943114
677,310,709909.9099099099,0.8491617,0.15083833,0.15882193,0.84117806,0.49421763,0.50578237,0.8498826,0.1744242,0.15814465,0.8831639,0.5188252,0.48975796
678,310,710810.8108108108,0.84934866,0.1506513,0.15905027,0.8409497,0.49391642,0.50608355,0.85009086,0.17419577,0.15842184,0.8829038,0.5184927,0.4900845
