,T,P,Zs,zs
18502,859.3125056280046,343094.97794018453,,[1.0]
18503,200.15932665104916,345553.59726431215,,[1.0]
18504,810.036042382756,428441.0009328047,,[1.0]
18505,299.42280711004105,928497.1897719934,,[0.9999999999999999]
18506,954.8601757492137,112753.00528363384,,[1.0]
18507,652.5927130716858,826187.1182360584,,[1.0]
18508,98.37742307990636,958495.8813199345,,[1.0]
18509,125.85851603297606,143343.33995143656,,[1.0]
18510,301.3799227248085,967906.3715030948,,[1.0]
18511,592.7508723918639,768140.3630256526,,[1.0]
18512,839.3554233252386,465640.0044726176,,[1.0]
18513,345.4779956391837,488495.7101324525,,[1.0]
18514,461.04785805152807,375430.0980907683,,[0.9999999999999999]
18515,766.4590653025036,579721.3663175844,,[0.9999999999999999]
18516,971.1936942151672,283257.11071860837,,[1.0]
18517,777.1214341380085,668413.2366105178,,[1.0]
18518,699.0964192998176,785914.9494920247,,[1.0]
18519,329.76863195437596,670806.5450690308,,[1.0]
18520,905.220225995177,753560.1053824488,,[1.0]
18521,547.2683543000205,397600.22835755814,,[0.9999999999999999]
18522,113.46002851771289,842986.3242914651,,[1.0]
18523,950.4332221658831,588568.9438426078,,[1.0]
18524,80.2401820774109,894957.4048318744,,[0.9999999999999999]
18525,989.3684704939494,580357.0995592084,,[1.0]
18526,600.5893957123985,466989.2052945645,,[0.9999999999999999]
18527,226.5678553089467,202458.013640085,,[1.0]
18528,245.51262052059693,653740.9703535956,,[0.9999999999999999]
18529,406.9593546680618,762520.9667549474,,[1.0]
18530,506.1336620576231,921563.2689417613,,[1.0]
18531,352.4343541169444,193876.86047747047,,[1.0]
18532,853.9223697677767,482154.26394238754,,[1.0]
18533,380.633305200365,307511.31908153475,,[1.0]
18534,758.4466699446627,942208.8554092201,,[1.0]
18535,477.5942054202459,566482.0120896768,,[1.0]
18536,716.9300990634005,218464.28814990155,,[1.0]
18537,62.8292180925004,471431.58562223165,,[1.0]
18538,600.7867274683291,142768.81172656716,,[1.0]
18539,598.2598412141443,237082.7070150107,,[1.0]
18540,388.6935655471672,898843.0978107535,,[1.0]
18541,798.4437140479108,897574.5748885055,,[1.0]
18542,131.1085075538927,705550.4319986394,,[1.0]
18543,283.7454469441681,600870.0811850082,,[1.0]
18544,186.4863506321775,810286.2386975467,,[1.0]
18545,59.23877072467458,567159.1535155484,,[1.0]
18546,266.7669487220159,111341.3702636366,,[0.9999999999999999]
18547,864.011551867188,521745.36440630077,,[1.0]
18548,692.3007820071841,708050.4265828792,,[0.9999999999999999]
18549,349.69476400163205,634954.2477796705,,[1.0]
18550,614.3917538923504,218773.67836405846,,[1.0]
18551,594.4181613205944,573385.3664655166,,[1.0]
18552,263.9054986722547,714057.4176198923,,[1.0]
18553,746.8254346800787,602468.2150016194,,[0.9999999999999999]
18554,315.86904161697277,587520.0502679895,,[1.0]
18555,536.1356411967938,973937.0065859538,,[1.0]
18556,902.0732533956838,565181.5712860066,,[1.0]
18557,239.22330517761696,708500.2352582554,,[1.0]
18558,710.1782280753965,763299.570004765,,[1.0]
18559,598.3829963648436,745740.3095478012,,[1.0]
18560,711.9000706665704,139959.84542155394,,[1.0]
18561,867.3776184981193,744673.7746147312,,[1.0]
18562,339.24168987875004,691718.546255968,,[1.0]
18563,503.3032863897262,363651.90080318967,,[1.0]
18564,304.58142177283077,727172.7179142731,,[1.0]
18565,802.2325408393949,181027.0563152932,,[1.0]
18566,66.94235517452445,658458.2502179133,,[1.0]
18567,585.9037572945815,323795.1625438015,,[1.0]
18568,196.29374510779027,284227.80840868794,,[1.0]
18569,371.1117794840491,466634.8440948172,,[0.9999999999999999]
18570,475.61853387976566,806776.652832995,,[1.0]
18571,88.98655556295756,579183.9438704485,,[0.9999999999999999]
18572,636.4184260844165,348846.1182710628,,[0.9999999999999999]
18573,572.6994752659529,481386.6760244878,,[1.0]
18574,565.2949095249745,377719.5120023411,,[1.0]
18575,554.0467895817687,746019.2325984888,,[1.0]
18576,753.5844894842862,234818.1581783996,,[1.0]
18577,671.8366225233901,522519.222892885,,[1.0]
18578,201.9853786867204,725361.7265783629,,[1.0]
18579,949.5918882006778,741910.1243861138,,[1.0]
18580,951.8651573104163,725969.6511610345,,[1.0]
18581,88.07916898691006,915149.1649580224,,[1.0]
18582,557.8936932475518,352945.02531181474,,[1.0]
18583,834.4892822543353,177469.85517521086,,[0.9999999999999999]
18584,423.4529419104014,311655.4425599766,,[1.0]
18585,643.4749893634009,854646.0414412685,,[1.0]
18586,158.61972921963462,372239.6603596102,,[1.0]
18587,256.8705592055443,701768.284692687,,[1.0]
18588,731.962313909976,502122.5477282771,,[0.9999999999999999]
18589,238.65875625236748,501194.75121191615,,[0.9999999999999999]
18590,631.4838885758761,724351.4843535261,,[1.0]
18591,813.6557356754109,664902.0756600117,,[1.0]
18592,877.8419535119033,903145.2638994942,,[1.0]
18593,927.3394295920859,659079.669208351,,[1.0]
18594,821.4014236234372,667879.6571597876,,[1.0]
18595,868.3550720308782,553196.4082481596,,[1.0]
18596,800.9609893175997,630726.7073800464,,[0.9999999999999999]
18597,923.9163401676832,707059.2398220671,,[1.0]
18598,410.8313595057463,906022.3163655975,,[0.9999999999999999]
18599,537.7628441644341,702042.6076509153,,[1.0]
18600,462.1303745525149,478997.37670830265,,[1.0]
18601,591.223729788915,375763.704628098,,[1.0]
18602,213.49299610318704,127426.56328177595,,[1.0]
18603,899.3611027348551,694212.6191235462,,[1.0]
18604,69.16111497085345,762761.882472351,,[0.9999999999999999]
18605,607.2151672142877,191139.40435310034,,[1.0]
18606,255.34597452668885,358253.8560126949,,[1.0]
18607,480.600098051817,973614.3812499742,,[1.0]
18608,536.0447328695127,266909.1714706037,,[0.9999999999999999]
18609,278.28806055428487,982354.7718253963,,[1.0]
18610,471.0200086563775,727459.0655716358,,[1.0]
18611,135.85584963646403,285822.25017634465,,[1.0]
18612,853.9965843526111,748217.5571913695,,[1.0]
18613,574.6102218018781,323069.17271577613,,[1.0]
18614,291.8455506020205,375452.5369969294,,[1.0]
18615,471.5981737063883,936839.7974718171,,[1.0]
18616,961.9790798375184,564285.56081845,,[0.9999999999999999]
18617,40.53094147526081,493565.72733709327,,[1.0]
18618,931.0136509098384,545834.8769054739,,[1.0]
18619,382.84035121803964,674170.4018589659,,[1.0]
18620,286.2885833399866,113124.21402835418,,[1.0]
18621,845.1196760721932,724420.807236192,,[1.0]
18622,147.14847574029034,979908.0242955706,,[0.9999999999999999]
18623,390.66507773799503,726121.4026624653,,[1.0]
18624,837.7402752567477,331085.72079726437,,[0.9999999999999999]
18625,259.42263715389794,251608.21039397875,,[1.0]
18626,247.38588370481045,258951.2322343507,,[1.0]
18627,399.4739855946931,168774.99134340906,,[1.0]
18628,588.8279320480689,465748.2875935991,,[1.0]
18629,840.497677121691,411263.32921723503,,[1.0]
18630,814.4465371582477,418126.721318093,,[1.0]
18631,910.455692026307,934295.0884551998,,[1.0]
18632,44.68181403252714,199698.24135214832,,[0.9999999999999999]
18633,971.728752019279,848030.5693840578,,[1.0]
18634,468.8505955424988,243921.54607387065,,[0.9999999999999999]
18635,399.42839798220893,682356.8677817896,,[1.0]
18636,501.61587509601156,665130.9240487922,,[1.0]
18637,455.3747171286552,221097.75193082629,,[1.0]
18638,995.8412959758774,163131.25696241736,,[1.0]
18639,115.28787423716099,596367.3864172727,,[1.0]
18640,646.9609692670064,208210.02865010698,,[1.0]
18641,911.6568111767118,252989.47721455074,,[1.0]
18642,681.3487726553406,170657.99514605134,,[1.0]
18643,868.9540123593221,280414.08688062325,,[1.0]
18644,903.8231498993091,363190.41813094035,,[1.0]
18645,412.4517330942763,965809.9870288126,,[1.0]
18646,972.2516469930143,216194.4745177649,,[1.0]
18647,692.7057635382857,952061.8256814284,,[1.0]
18648,711.507545369467,495218.8559346619,,[1.0]
18649,137.21612268353863,888814.9694955936,,[1.0]
18650,168.88001813135665,457843.2126441101,,[1.0]
18651,988.8756320301079,910297.6451668473,,[1.0]
18652,909.3788174246517,224859.13370730547,,[1.0]
18653,88.72063361621677,295239.26678954053,,[1.0]
18654,718.9058051533233,780956.8368834538,,[1.0]
18655,741.6787218429656,119674.48294261679,,[1.0]
18656,952.1791078524586,541697.7025734102,,[1.0]
18657,740.5570075991305,694827.3121664829,,[1.0]
18658,929.7679303475296,758856.3614492752,,[1.0]
18659,92.9653009242486,645675.4178313763,,[1.0]
18660,34.689240897558264,803909.7246941461,,[1.0]
18661,439.25547618380347,276788.9082357279,,[0.9999999999999999]
18662,387.4883478736577,600325.8196346827,,[1.0]
18663,269.7416199787654,917837.4462306609,,[1.0]
18664,765.4685944756153,285161.9259954287,,[1.0]
18665,58.61897554289434,318130.14574752934,,[1.0]
18666,294.6956626009709,158750.78135079725,,[1.0]
18667,375.1087952116081,364730.58029289864,,[1.0]
18668,627.9876073208969,419136.7077079411,,[1.0]
18669,95.34507938572837,614446.5089572838,,[1.0]
18670,849.7898651454886,448417.7691525695,,[1.0]
18671,719.7597740457736,183364.03498161028,,[1.0]
18672,802.6061641359732,594244.4678119966,,[1.0]
18673,962.7554317195236,115667.94074071925,,[1.0]
18674,515.7272270929269,682549.1473554018,,[0.9999999999999999]
18675,662.7104805299076,170633.7949561727,,[1.0]
18676,915.6735203138429,108279.0843982093,,[1.0]
18677,480.9137102078204,367429.92632014566,,[1.0]
18678,793.8326215909583,473503.452613127,,[1.0]
18679,679.8282970219161,492255.94774278125,,[0.9999999999999999]
18680,556.6422408691878,871466.1100458605,,[0.9999999999999999]
18681,870.8949003040212,490275.6819341595,,[1.0]
18682,698.5309949724289,671158.4718559327,,[1.0]
18683,924.8919877246739,494741.86071968003,,[0.9999999999999999]
18684,119.69487103751578,236095.56514460882,,[1.0]
18685,212.84084610132825,170547.45202378213,,[1.0]
18686,608.8860886775315,662170.0205665199,,[1.0]
18687,677.6061456811525,633563.3531638124,,[1.0]
18688,655.3057718844918,953366.9302315458,,[1.0]
18689,348.81702029752097,162439.7019515175,,[0.9999999999999999]
18690,110.14449012996366,963185.627161583,,[1.0]
18691,972.0713106439313,674662.3512837627,,[1.0]
18692,339.9492737326819,509959.22582211386,,[1.0]
18693,833.5803517066366,760982.5122616836,,[1.0]
18694,429.68450620600396,434990.712728089,,[1.0]
18695,892.5594535129572,509851.9894600049,,[1.0]
18696,190.02713664479722,258679.31033350405,,[1.0]
18697,166.83668255428017,711611.01590309,,[1.0]
18698,653.4691681754729,274454.1417447439,,[1.0]
18699,951.8341767481025,424795.0539772997,,[1.0]
18700,16.369495237389344,211088.79869104704,,[0.9999999999999999]
18701,590.5482703330414,900620.3063682073,,[1.0]
18702,636.8754557847237,672747.7515761753,,[1.0]
18703,270.17825961319386,344140.8523765825,,[1.0]
18704,760.7331090337519,946926.3974404348,,[1.0]
18705,643.2845970282968,739699.3415581611,,[1.0]
18706,235.12066725568872,650053.4349836897,,[1.0]
18707,642.6395530404027,372645.14777457545,,[1.0]
18708,995.9293386667769,680931.4863489054,,[1.0]
18709,520.2624965915518,143939.73614173086,,[1.0]
18710,603.6964986578263,717543.565141411,,[1.0]
18711,680.8694065785189,941769.5881008757,,[1.0]
18712,268.3371602762976,683825.321736059,,[1.0]
18713,90.45924820585337,362476.3618502229,,[1.0]
18714,457.9772170046394,512852.96575709543,,[1.0]
18715,738.6562575169636,890444.284750214,,[1.0]
18716,742.6172746716695,850167.2308912501,,[1.0]
18717,792.7567275229103,235735.3205660994,,[1.0]
18718,86.21132293310025,282013.8190927303,,[1.0]
18719,55.97388746764384,153100.93340138084,,[1.0]
18720,951.8303567979001,584953.5942110147,,[1.0]
18721,400.9610827788918,763701.5655566418,,[1.0]
18722,116.87100030383185,470347.9488505238,,[1.0]
18723,882.0018524479906,734325.655614073,,[1.0]
18724,530.6337604147984,761012.7314157338,,[1.0]
18725,651.2328626355505,658774.6291746295,,[1.0]
18726,398.24979124653197,283379.13832280634,,[1.0]
18727,995.3559707922473,477338.2974327299,,[1.0]
18728,629.5774964535034,217353.50265256758,,[1.0]
18729,702.7962064464626,907626.6895635066,,[1.0]
18730,478.20870004414655,692320.9004983678,,[1.0]
18731,240.75873194115738,177685.30500406353,,[1.0]
18732,570.735730086912,532368.0788651509,,[1.0]
18733,116.2676239984688,722591.6219596287,,[1.0]
18734,726.2370063957844,755446.6016072345,,[1.0]
18735,674.9854043056446,349544.08413861063,,[1.0]
18736,642.5316090304736,412837.9088572895,,[1.0]
18737,232.02039469203737,132673.0480282267,,[1.0]
18738,437.66517590908245,873245.0724121433,,[1.0]
18739,24.834219256337406,436383.8714954213,,[0.9999999999999999]
18740,96.46371804973887,947086.0187443626,,[1.0]
18741,109.73823721244058,517011.7998786427,,[1.0]
18742,178.2975428514701,168333.14031437295,,[1.0]
18743,933.507413840791,827064.4586801291,,[1.0]
18744,662.7874926749338,816006.914653148,,[1.0]
18745,447.33539132591744,799478.969545925,,[1.0]
18746,903.5089334509906,660048.0846107556,,[1.0]
18747,789.3707676729657,100277.20136098261,,[1.0]
18748,554.2645126090442,853621.8403915314,,[1.0]
18749,260.7467045081486,118898.65703417447,,[0.9999999999999999]
18750,13.124715520747435,328389.39944956225,,[1.0]
18751,669.8826002456044,463483.62563803996,,[1.0]
18752,554.3938061017436,466825.07350397547,,[0.9999999999999999]
18753,358.25959621159745,219964.84825614718,,[1.0]
18754,731.9709212429135,722120.4429563878,,[1.0]
18755,734.4628225773317,401105.7625983862,,[0.9999999999999999]
18756,933.3409750040139,376113.88235316623,,[1.0]
18757,61.91602204819917,806738.7803836259,,[1.0]
18758,147.9034534354191,612246.5849822679,,[1.0]
18759,477.53314181388606,587182.1547593211,,[1.0]
18760,948.9308379311606,393098.4872266702,,[1.0]
18761,791.8271119100741,173498.71434600384,,[0.9999999999999999]
18762,885.6641446297414,358591.72167291224,,[1.0]
18763,948.2656041446784,243633.7976306824,,[1.0]
18764,655.7310052325342,677545.5707978186,,[1.0]
18765,230.06053035785203,108341.6979169843,,[1.0]
18766,52.053094275126355,352574.60303892544,,[1.0]
18767,616.1197926182923,204725.91839353536,,[1.0]
18768,659.590131936639,245076.20314594664,,[1.0]
18769,436.8149272885248,947642.2492580037,,[1.0]
18770,844.4818233025231,588179.2084057062,,[1.0]
18771,454.7598994034742,936682.1265538953,,[1.0]
18772,650.9007517589439,283964.5668443771,,[1.0]
18773,237.57941408234785,192740.9021920779,,[1.0]
18774,898.859582566863,750595.1701707292,,[0.9999999999999999]
18775,752.3779382142443,965683.788340208,,[1.0]
18776,458.1228379160149,245130.12788049981,,[1.0]
18777,916.1385894578642,205812.47118207082,,[1.0]
18778,752.8653107492545,719652.1329221443,,[1.0]
18779,795.0132481779959,574016.0417542934,,[1.0]
18780,784.1010447278728,533719.568150983,,[1.0]
18781,370.40919097422443,479267.7771493222,,[1.0]
18782,440.05963395782874,990105.1283369806,,[1.0]
18783,177.89158312812273,874096.537459469,,[1.0]
18784,580.8830312658428,122017.31589446714,,[1.0]
18785,138.94075745899084,894038.8775313307,,[1.0]
18786,875.5435269500842,958543.4901308138,,[1.0]
18787,119.15799408549591,391637.5274975985,,[1.0]
18788,864.7117555913826,175497.45552447592,,[1.0]
18789,643.3426076279377,597778.1267120244,,[1.0]
18790,839.478674558259,850205.4571193996,,[1.0]
18791,169.58389804939344,428503.46064570406,,[1.0]
18792,646.7355626093248,934824.428815202,,[1.0]
18793,366.5418569295801,398865.34236625984,,[0.9999999999999999]
18794,636.8431998838802,742940.2614488765,,[1.0]
18795,226.73443096083938,151517.40051673626,,[1.0]
18796,901.3762878622534,356364.5970322112,,[0.9999999999999999]
18797,468.5665086433119,553700.9877323292,,[1.0]
18798,138.44176043013923,768487.1601862906,,[1.0]
18799,803.2167709899979,257701.1980361862,,[1.0]
18800,705.123011871605,664163.4462553819,,[1.0]
18801,210.47530303749303,221504.370082605,,[1.0]
18802,232.99423192430532,351991.19212777825,,[1.0]
18803,605.2168567328382,685177.4599798191,,[1.0]
18804,553.0104340880321,692795.6528993584,,[1.0]
18805,821.4307212571301,153413.05693556456,,[1.0]
18806,535.759029574957,470942.95748777,,[1.0]
18807,988.9144362095883,845280.871721683,,[1.0]
18808,525.8758016410087,140574.11570976718,,[0.9999999999999999]
18809,771.400729368776,285434.0653282573,,[1.0]
18810,235.9549619802383,248343.07044512892,,[0.9999999999999999]
18811,111.29569992694348,722679.4882949863,,[0.9999999999999999]
18812,912.901793440198,127230.5420979042,,[1.0]
18813,557.6776721601992,451375.8420921669,,[1.0]
18814,426.46880162096335,246863.37641442983,,[1.0]
18815,306.6812393568064,183598.1503689282,,[1.0]
18816,934.5994758963886,880466.188401528,,[1.0]
18817,612.664706482336,940591.4480264564,,[1.0]
18818,541.2427228519551,155003.8202724338,,[1.0]
18819,579.3962790332166,559930.857360669,,[1.0]
18820,926.6691836195508,455746.0390884909,,[1.0]
18821,697.1559939698063,141976.4956992216,,[1.0]
18822,451.5044125142174,528654.5524293836,,[0.9999999999999999]
18823,743.1833753700618,482532.32531870843,,[1.0]
18824,773.846043429865,228014.44137055412,,[1.0]
18825,297.61659360871755,672991.536205525,,[1.0]
18826,900.7021892668375,115176.72595735952,,[1.0]
18827,606.0654885360834,217975.97997250262,,[1.0]
18828,189.31238616068782,544331.2810913115,,[1.0]
18829,523.889065794383,743324.310430668,,[1.0]
18830,453.45032156692486,974940.9467635428,,[1.0]
18831,993.9274462308116,213023.90549648693,,[1.0]
18832,666.5204418431568,180622.3423503962,,[1.0]
18833,439.3902999404476,979129.3706095401,,[1.0]
18834,310.84408583903536,414512.7189759567,,[1.0]
18835,403.6765058447576,653357.6677792988,,[1.0]
18836,183.79941790575063,150565.3269113588,,[1.0]
18837,136.22243653808857,208990.94356067898,,[1.0]
18838,770.1821452314266,706483.471021702,,[0.9999999999999999]
18839,943.8874819293395,418101.6553519191,,[1.0]
18840,854.083100876035,479783.4417798402,,[1.0]
18841,833.2443289687617,648971.7845638695,,[1.0]
18842,471.62757166610777,165328.86215043016,,[1.0]
18843,46.06938682962062,511799.49140494916,,[1.0]
18844,715.374726134489,705141.1313564886,,[1.0]
18845,451.9420106657874,526842.1500387425,,[1.0]
18846,308.9667633964547,294385.7793301493,,[1.0]
18847,354.21853728050417,724857.0583906648,,[1.0]
18848,865.074082521552,424732.14699800493,,[1.0]
18849,901.6601338591506,820405.6824892088,,[0.9999999999999999]
18850,219.5319832063915,613059.8019895817,,[0.9999999999999999]
18851,960.1854584057818,601185.5811658216,,[1.0]
18852,585.5401174116397,739952.9923514001,,[1.0]
18853,178.92759809409503,263044.93091240164,,[1.0]
18854,708.6247108627231,154475.9880521096,,[1.0]
18855,128.92617139870026,106656.28326144344,,[1.0]
18856,38.469753687297946,618329.176155045,,[0.9999999999999999]
18857,412.51016300176303,221073.55700476054,,[1.0]
18858,548.9511401281652,703261.4218486899,,[1.0]
18859,983.4467697662824,535773.2312747507,,[1.0]
18860,199.70081917931168,109246.45256854336,,[1.0]
18861,746.6278055072513,590013.4102550839,,[1.0]
18862,291.5585101893863,880018.800371071,,[1.0]
18863,132.8611105037906,380728.85140279867,,[1.0]
18864,934.3992318484349,667691.9235373215,,[1.0]
18865,999.058643774216,504207.2111656875,,[1.0]
18866,972.354892894713,433010.37998654,,[0.9999999999999999]
18867,356.2204897091933,992683.7683115316,,[0.9999999999999999]
18868,301.83269303991887,192322.55285795673,,[1.0]
18869,284.8487703972586,560583.6974187605,,[1.0]
18870,671.6663648485221,374293.12025384675,,[1.0]
18871,143.6431974406726,989937.5733066462,,[1.0]
18872,63.14404321120886,303204.00665425515,,[0.9999999999999999]
18873,602.4745462653975,251559.4306936816,,[1.0]
18874,26.39386509799345,792625.3890423799,,[1.0]
18875,597.3498355626009,513853.3190046652,,[1.0]
18876,958.9898429103272,603472.1240345282,,[0.9999999999999999]
18877,87.0182035986544,267732.7015776523,,[1.0]
18878,423.62622154269127,605977.8552644564,,[0.9999999999999999]
18879,494.62500109283786,954785.1083693712,,[1.0]
18880,466.38888203840855,137315.06773573608,,[1.0]
18881,231.22646991159715,179804.75494470098,,[1.0]
18882,236.01461347926278,620164.128137423,,[1.0]
18883,175.39817145884976,746240.8481755451,,[1.0]
18884,136.9113911462365,647757.1002189779,,[1.0]
18885,336.124989016473,118510.31629073087,,[1.0]
18886,406.84322417975744,562619.5875658896,,[1.0]
18887,813.4312707564263,671110.1847054455,,[1.0]
18888,627.514457696675,383842.9210136958,,[1.0]
18889,207.60643295358807,222508.2447207013,,[1.0]
18890,213.35950962819334,254291.4262723885,,[0.9999999999999999]
18891,801.1851325939143,842071.088646455,,[1.0]
18892,336.66767859968826,806793.2484818986,,[1.0]
18893,113.1751859055379,280949.7839778613,,[1.0]
18894,544.5073562461542,390016.4354642174,,[1.0]
18895,20.234208065088787,289930.95620020106,,[1.0]
18896,412.510466235936,588238.0408220144,,[1.0]
18897,73.40605500059723,195971.68311404728,,[1.0]
18898,132.86427353583403,306366.19335958303,,[1.0]
18899,937.5400253929278,286794.3920687443,,[1.0]
18900,134.94535792422855,332059.6666098734,,[1.0]
18901,693.7886045471206,924307.2902078828,,[1.0]
18902,501.1683137733717,734354.9769174091,,[1.0]
18903,962.7738419603976,183190.97531866576,,[0.9999999999999999]
18904,916.4406454015927,847733.2337489241,,[1.0]
18905,520.0546816258556,639834.8395455047,,[0.9999999999999999]
18906,131.67446721182512,724010.1534721373,,[1.0]
18907,614.4847435319274,775856.706114994,,[0.9999999999999999]
18908,133.36527978207872,164807.88267141196,,[1.0]
18909,121.61484618512884,756981.797693303,,[1.0]
18910,164.61321082815545,671190.6955008296,,[1.0]
18911,681.9338600503836,248892.28814290595,,[1.0]
18912,35.928082106152715,351727.1205717993,,[1.0]
18913,242.18554570927242,870684.5798454388,,[1.0]
18914,711.8319509055377,786998.4338742471,,[1.0]
18915,609.4189764084018,991875.5771634568,,[1.0]
18916,684.0704192096475,747700.555456809,,[1.0]
18917,340.3619383612437,336253.52277765924,,[1.0]
18918,163.32193491766344,703841.5167693297,,[1.0]
18919,743.3936079383841,629234.1688742893,,[1.0]
18920,258.2200099383525,860192.108683526,,[1.0]
18921,391.89905561774486,914293.7283529135,,[1.0]
18922,50.3770418748333,958828.1994369872,,[1.0]
18923,294.7662291282202,380153.7213265737,,[1.0]
18924,845.7447465982777,391750.40811184637,,[1.0]
18925,193.6428327645505,304603.662255765,,[1.0]
18926,258.05811476850715,103695.09138026768,,[1.0]
18927,860.9570477505259,906785.7202872866,,[1.0]
18928,466.2144322559863,142925.67170914792,,[1.0]
18929,582.4206046523651,114006.20059433437,,[1.0]
18930,846.2403145211948,235767.50657045282,,[1.0]
18931,623.4572330770119,504797.8441552978,,[1.0]
18932,33.545806003282564,622272.4649069121,,[0.9999999999999999]
18933,153.07404234403012,127098.9772301108,,[1.0]
18934,870.9869162521865,670077.2447284464,,[1.0]
18935,455.8051405511865,487906.4963978374,,[1.0]
18936,542.6016526631173,444974.7137537806,,[1.0]
18937,737.7489961186456,741322.4275841056,,[1.0]
18938,686.745443205303,421619.18358826014,,[1.0]
18939,908.6777149434878,255591.03592994934,,[1.0]
18940,75.30571527653325,596996.6966546595,,[1.0]
18941,152.26983549327787,217935.25641463185,,[1.0]
18942,551.274232925409,801651.0143509378,,[1.0]
18943,527.8117751196323,820020.9561438087,,[1.0]
18944,753.4200972889694,609297.714583846,,[1.0]
18945,766.3655703744905,573704.1625797029,,[1.0]
18946,216.65258648485232,109240.10056003887,,[1.0]
18947,153.16465901137133,658288.3888886544,,[1.0]
18948,170.41646343456102,374030.89835990703,,[1.0]
18949,830.9548723061191,457091.9513947579,,[1.0]
18950,426.1430486507847,782085.9215070371,,[0.9999999999999999]
18951,418.5377460511044,771601.660365092,,[1.0]
18952,598.5800123562964,393055.7386351996,,[1.0]
18953,455.1730863132999,349141.32561004034,,[1.0]
18954,172.69228916031253,786419.4812454098,,[1.0]
18955,319.68253999226914,279467.23399210244,,[1.0]
18956,56.24063003890203,549245.3245449809,,[1.0]
18957,216.04124209199597,496824.11368802836,,[1.0]
18958,846.2222588642219,681206.16035727,,[1.0]
18959,220.26506101427665,996227.2257178433,,[1.0]
18960,422.32261834075564,918289.3527867403,,[1.0]
18961,846.989524696517,240427.15989035484,,[1.0]
18962,590.1803222029215,994234.0120033389,,[1.0]
18963,824.8286675125996,200852.86536128167,,[1.0]
18964,770.0989433652629,586031.5839505384,,[1.0]
18965,99.54053168620993,195161.74769484048,,[1.0]
18966,855.9798598592887,785350.3074133546,,[1.0]
18967,521.6403701194927,433514.4005347901,,[1.0]
18968,61.801034961249215,745741.1874285183,,[1.0]
18969,261.9387022373538,286856.6227162328,,[1.0]
18970,730.8997206243017,403815.8650081067,,[1.0]
18971,150.16521406658748,631558.7147961828,,[1.0]
18972,440.5919930949013,842553.1513239465,,[0.9999999999999999]
18973,780.6468581641907,336560.63488116895,,[1.0]
18974,530.5069516108844,605423.0710489156,,[1.0]
18975,539.3971713391054,268319.87337444274,,[0.9999999999999999]
18976,162.8394735704021,715869.0193549976,,[1.0]
18977,487.6868735861362,327994.9078023238,,[1.0]
18978,202.90336424671852,631151.4444728045,,[1.0]
18979,69.49943484306698,599887.5537561132,,[1.0]
18980,980.1480073200802,334902.3911825444,,[1.0]
18981,189.3845159849891,165183.63538919433,,[0.9999999999999999]
18982,160.09553383909073,994899.3052723034,,[1.0]
18983,95.09381304145455,702353.0024667329,,[1.0]
18984,142.1184469265719,695814.7086406614,,[1.0]
18985,195.65765384224326,623098.9137753645,,[1.0]
18986,486.7354282649095,314272.33394561545,,[1.0]
18987,167.82222472478387,367259.8426114503,,[1.0]
18988,290.14926403935414,407540.26803561125,,[1.0]
18989,571.8602214491974,180880.42552013492,,[1.0]
18990,615.2261319988933,662814.48965046,,[0.9999999999999999]
18991,127.53607677421422,238269.0954435667,,[1.0]
18992,928.1598780999011,104716.79235687474,,[1.0]
18993,471.6129031989607,925765.3586039826,,[0.9999999999999999]
18994,442.42808527816106,117498.21895485617,,[1.0]
18995,606.6629973085302,606718.146914585,,[1.0]
18996,479.4648472783579,453038.847175702,,[1.0]
18997,94.10353800460621,392439.1192263859,,[1.0]
18998,21.189516294179818,966760.5782332288,,[1.0]
18999,888.4030726921071,963871.7040173105,,[1.0]
19000,263.7250649533722,197024.33710212825,,[1.0]
19001,387.54584694097673,376187.5303555828,,[0.9999999999999999]
19002,736.3364614448768,347469.8907005935,,[0.9999999999999999]
19003,175.16490755592054,541453.9444378847,,[1.0]
19004,845.2880601457431,447318.26519514644,,[0.9999999999999999]
19005,448.7642165297508,776227.1020481522,,[1.0]
19006,853.3941295022763,373744.8752545797,,[1.0]
19007,426.4723285986162,225648.0845434079,,[0.9999999999999999]
19008,629.4887304719551,431664.58624160977,,[0.9999999999999999]
19009,670.9830884131312,351976.2128951859,,[1.0]
19010,430.90919377686185,476208.62482907827,,[1.0]
19011,857.3376989748173,692364.8214649903,,[0.9999999999999999]
19012,309.0368807697104,723890.3191811974,,[0.9999999999999999]
19013,533.9957509509481,443265.2632117102,,[0.9999999999999999]
19014,795.0033294683454,116007.70006029698,,[1.0]
19015,62.99307575965206,497538.7902955549,,[1.0]
19016,478.34523013573704,622982.2146495339,,[1.0]
19017,825.9461566258632,768546.1832949895,,[0.9999999999999999]
19018,966.136558336374,263436.08699525945,,[0.9999999999999999]
19019,332.65031073896233,156564.554191808,,[1.0]
19020,421.2156454989678,257608.6751930844,,[1.0]
19021,970.858022141781,898925.8689563174,,[1.0]
19022,373.3543567435007,314966.34738805424,,[1.0]
19023,81.40890286143724,235571.1936148899,,[1.0]
19024,778.8975908699038,761198.975413904,,[1.0]
19025,713.7213182946377,186101.74626946304,,[1.0]
19026,651.2874118405034,425137.2845676152,,[1.0]
19027,332.0140995077087,548926.9770616129,,[1.0]
19028,773.2997632553769,655739.3413183684,,[1.0]
